uri	original	en	language	translation	source	date
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	sk	vykonávať homologizačné činnosti //n//m//f	deeplTranslate	2021-10-14 18:41:18.456455
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	pt	implementar actividades de homologação //n//m//f	deeplTranslate	2021-10-14 18:42:09.781955
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	lt	įgyvendinti homologacijos veiklą //n//m//f	deeplTranslate	2021-10-14 18:43:28.004658
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	el	να εφαρμόσει δραστηριότητες ομολογκοποίησης //n//m//f	deeplTranslate	2021-10-14 18:44:20.230559
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	de	Durchführung von Homologationsaktivitäten //n//m//f	deeplTranslate	2021-10-14 18:45:11.386667
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	it	implementare le attività di omologazione //n//m//f	deeplTranslate	2021-10-14 18:46:03.866386
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	ro	să pună în aplicare activitățile de omologare //n//m//f	deeplTranslate	2021-10-14 18:46:59.131448
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	implement homologation activities	en	da	gennemføre homologeringsaktiviteter //n//m//f	deeplTranslate	2021-10-14 18:47:51.523403
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	cs	řídit homologační strategii //n//m//f	deeplTranslate	2021-10-14 18:48:43.727748
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	sl	upravljanje homologacijske strategije //n//m//f	deeplTranslate	2021-10-14 18:49:36.991424
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	sv	hantera homologeringsstrategin //n//m//f	deeplTranslate	2021-10-14 18:50:27.515206
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	fi	hallinnoida homologointistrategiaa //n//m//f	deeplTranslate	2021-10-14 18:51:22.007212
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	nl	homologatiestrategie beheren //n//m//f	deeplTranslate	2021-10-14 18:52:16.249041
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	lv	pārvaldīt homologācijas stratēģiju //n//m//f	deeplTranslate	2021-10-14 18:53:07.711919
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	hu	a homologizációs stratégia kezelése //n//m//f	deeplTranslate	2021-10-14 18:53:59.853453
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	et	hallata homologatsioonistrateegiat //n//m//f	deeplTranslate	2021-10-14 18:54:54.248662
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	es	gestionar la estrategia de homologación //n//m//f	deeplTranslate	2021-10-14 18:55:45.670520
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	fr	gérer la stratégie d'homologation //n//m//f	deeplTranslate	2021-10-14 18:56:40.154818
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	bg	управление на стратегията за хомологация //n//m//f	deeplTranslate	2021-10-14 18:57:31.291849
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	pl	zarządzanie strategią homologacji //n//m//f	deeplTranslate	2021-10-14 18:58:23.955268
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	sk	riadenie stratégie homologizácie //n//m//f	deeplTranslate	2021-10-14 18:59:18.116521
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	pt	gerir a estratégia de homologação //n//m//f	deeplTranslate	2021-10-14 19:00:11.928502
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	lt	valdyti homologacijos strategiją //n//m//f	deeplTranslate	2021-10-14 19:01:26.018570
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	el	διαχείριση της στρατηγικής ομολογκοποίησης //n//m//f	deeplTranslate	2021-10-14 19:02:20.769043
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	de	Verwaltung der Zulassungsstrategie //n//m//f	deeplTranslate	2021-10-14 19:03:16.934756
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	it	gestire la strategia di omologazione //n//m//f	deeplTranslate	2021-10-14 19:04:09.939772
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	ro	gestionarea strategiei de omologare //n//m//f	deeplTranslate	2021-10-14 19:05:04.995362
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation strategy	en	da	forvalte homologeringsstrategien //n//m//f	deeplTranslate	2021-10-14 19:05:55.268872
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	cs	řídit homologační plán //n//m//f	deeplTranslate	2021-10-14 19:06:46.329916
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	sl	upravljanje homologacijskega načrta //n//m//f	deeplTranslate	2021-10-14 19:07:35.707612
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	sv	Förvaltning av homologeringsplanen //n//m//f	deeplTranslate	2021-10-14 19:08:30.859913
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	fi	hallinnoida homologointisuunnitelmaa //n//m//f	deeplTranslate	2021-10-14 19:09:25.547071
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	nl	homologatieplan beheren //n//m//f	deeplTranslate	2021-10-14 19:10:16.917238
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	lv	pārvaldīt homologācijas plānu //n//m//f	deeplTranslate	2021-10-14 19:11:10.150135
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	hu	a homologizációs terv kezelése //n//m//f	deeplTranslate	2021-10-14 19:12:03.227434
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	et	hallata homologatsiooniplaani //n//m//f	deeplTranslate	2021-10-14 19:12:57.462068
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	es	gestionar el plan de homologación //n//m//f	deeplTranslate	2021-10-14 19:13:47.360283
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	fr	gérer le plan d'homologation //n//m//f	deeplTranslate	2021-10-14 19:14:38.958460
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	bg	управление на плана за хомологация //n//m//f	deeplTranslate	2021-10-14 19:15:33.321171
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	pl	zarządzanie planem homologacji //n//m//f	deeplTranslate	2021-10-14 19:16:29.353878
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	sk	riadiť plán homologizácie //n//m//f	deeplTranslate	2021-10-14 19:17:22.685145
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	pt	gerir o plano de homologação //n//m//f	deeplTranslate	2021-10-14 19:18:16.345774
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	lt	valdyti homologacijos planą //n//m//f	deeplTranslate	2021-10-14 19:19:08.932147
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	el	διαχείριση του σχεδίου ομολογκοποίησης //n//m//f	deeplTranslate	2021-10-14 19:20:26.348018
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	de	Genehmigungsplan verwalten //n//m//f	deeplTranslate	2021-10-14 19:21:17.935912
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	it	gestire il piano di omologazione //n//m//f	deeplTranslate	2021-10-14 19:22:10.030772
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	ro	gestionarea planului de omologare //n//m//f	deeplTranslate	2021-10-14 19:23:02.345716
http://data.europa.eu/esco/skill/1718c83c-c481-44dc-a2eb-e1a96acaed71	manage homologation plan	en	da	forvalte homologeringsplanen //n//m//f	deeplTranslate	2021-10-14 19:23:53.668826
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	cs	zajištění následných opatření v návaznosti na doporučení //n//m//f	deeplTranslate	2021-10-14 19:24:47.732008
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	sl	zagotavljanje nadaljnjega ukrepanja na podlagi priporočil //n//m//f	deeplTranslate	2021-10-14 19:25:40.904770
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	sv	se till att rekommendationerna följs upp //n//m//f	deeplTranslate	2021-10-14 19:26:31.994752
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	fi	varmistaa suositusten seuranta //n//m//f	deeplTranslate	2021-10-14 19:27:25.127960
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	nl	zorgen voor de follow-up van de aanbevelingen //n//m//f	deeplTranslate	2021-10-14 19:28:21.554254
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	lv	nodrošina ieteikumu izpildes kontroli //n//m//f	deeplTranslate	2021-10-14 19:29:14.167189
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	hu	az ajánlások nyomon követésének biztosítása //n//m//f	deeplTranslate	2021-10-14 19:30:10.452921
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	et	tagada soovituste järelmeetmed //n//m//f	deeplTranslate	2021-10-14 19:31:02.623889
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	es	garantizar el seguimiento de las recomendaciones //n//m//f	deeplTranslate	2021-10-14 19:31:56.823971
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	fr	assurer le suivi des recommandations //n//m//f	deeplTranslate	2021-10-14 19:32:50.979044
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	bg	осигуряване на последващи действия по препоръките //n//m//f	deeplTranslate	2021-10-14 19:33:44.101507
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	pl	zapewnienie działań następczych w związku z zaleceniami //n//m//f	deeplTranslate	2021-10-14 19:34:38.695425
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	sk	zabezpečenie následných opatrení v súvislosti s odporúčaniami //n//m//f	deeplTranslate	2021-10-14 19:35:30.245405
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	pt	assegurar o seguimento das recomendações //n//m//f	deeplTranslate	2021-10-14 19:36:25.530762
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	lt	užtikrinti tolesnius veiksmus, susijusius su rekomendacijomis //n//m//f	deeplTranslate	2021-10-14 19:37:13.232623
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	el	διασφάλιση της παρακολούθησης των συστάσεων //n//m//f	deeplTranslate	2021-10-14 19:38:28.337279
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	de	Gewährleistung von Folgemaßnahmen zu den Empfehlungen //n//m//f	deeplTranslate	2021-10-14 19:39:22.726689
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	it	assicurare il follow-up delle raccomandazioni //n//m//f	deeplTranslate	2021-10-14 19:40:13.874176
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	ro	să asigure urmărirea recomandărilor //n//m//f	deeplTranslate	2021-10-14 19:41:03.467466
http://data.europa.eu/esco/skill/5efec19d-aca8-4608-b824-f8cf438a8dfe	ensure follow-up of recommendations	en	da	sikre opfølgning af henstillinger //n//m//f	deeplTranslate	2021-10-14 19:41:54.859982
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	cs	identifikovat zranitelná místa kybernetické infrastruktury //n//m//f	deeplTranslate	2021-10-14 19:42:45.975793
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	sl	prepoznati ranljivosti kibernetske infrastrukture //n//m//f	deeplTranslate	2021-10-14 19:43:40.222272
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	sv	identifiera sårbarheter i en cyberinfrastruktur //n//m//f	deeplTranslate	2021-10-14 19:44:31.970181
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	fi	tunnistaa tietoverkkoinfrastruktuurin haavoittuvuudet //n//m//f	deeplTranslate	2021-10-14 19:45:28.829121
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	nl	kwetsbaarheden van een cyberinfrastructuur vaststellen //n//m//f	deeplTranslate	2021-10-14 19:46:22.036054
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	lv	identificēt kiberinfrastruktūras ievainojamību //n//m//f	deeplTranslate	2021-10-14 19:47:12.115921
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	hu	a kiberinfrastruktúra sebezhető pontjainak azonosítása //n//m//f	deeplTranslate	2021-10-14 19:48:03.482629
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	et	tuvastada küberinfrastruktuuri haavatavused //n//m//f	deeplTranslate	2021-10-14 19:48:55.918778
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	es	identificar las vulnerabilidades de una ciberinfraestructura //n//m//f	deeplTranslate	2021-10-14 19:49:48.781385
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	fr	identifier les vulnérabilités d'une cyberinfrastructure //n//m//f	deeplTranslate	2021-10-14 19:50:37.930801
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	bg	идентифициране на уязвимостите на кибернетичната инфраструктура //n//m//f	deeplTranslate	2021-10-14 19:51:30.149097
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	pl	określać słabe punkty infrastruktury cybernetycznej //n//m//f	deeplTranslate	2021-10-14 19:52:22.216320
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	sk	identifikovať zraniteľnosti kybernetickej infraštruktúry //n//m//f	deeplTranslate	2021-10-14 19:53:15.671011
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	pt	identificar as vulnerabilidades de uma infra-estrutura cibernética //n//m//f	deeplTranslate	2021-10-14 19:54:05.309775
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	lt	nustatyti kibernetinės infrastruktūros pažeidžiamumą //n//m//f	deeplTranslate	2021-10-14 19:55:00.879537
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	el	να εντοπίζει τα τρωτά σημεία μιας υποδομής στον κυβερνοχώρο //n//m//f	deeplTranslate	2021-10-14 19:55:56.487313
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	de	Schwachstellen einer Cyber-Infrastruktur identifizieren //n//m//f	deeplTranslate	2021-10-14 19:57:08.426885
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	it	identificare le vulnerabilità di un'infrastruttura informatica //n//m//f	deeplTranslate	2021-10-14 19:57:56.632833
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	ro	să identifice vulnerabilitățile unei infrastructuri cibernetice //n//m//f	deeplTranslate	2021-10-14 19:58:44.140199
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify vulnerabilities of a cyber infrastructure	en	da	identificere sårbarheder i en cyberinfrastruktur //n//m//f	deeplTranslate	2021-10-14 19:59:35.351025
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	cs	identifikovat zranitelná místa kybernetické infrastruktury //n//m//f	deeplTranslate	2021-10-14 20:00:24.976422
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	sl	ugotavljanje ranljivosti kibernetske infrastrukture //n//m//f	deeplTranslate	2021-10-14 20:01:17.373759
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	sv	identifiera sårbarheter i cyberinfrastrukturen //n//m//f	deeplTranslate	2021-10-14 20:02:10.018168
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	fi	tunnistaa tietoverkkoinfrastruktuurin haavoittuvuudet //n//m//f	deeplTranslate	2021-10-14 20:03:06.899581
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	nl	cyberinfrastructuurkwetsbaarheden vaststellen //n//m//f	deeplTranslate	2021-10-14 20:04:01.362520
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	lv	identificēt kiberinfrastruktūras ievainojamību //n//m//f	deeplTranslate	2021-10-14 20:04:54.059252
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	hu	a kiberinfrastruktúra sebezhető pontjainak azonosítása //n//m//f	deeplTranslate	2021-10-14 20:05:44.371705
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	et	tuvastada küberinfrastruktuuri haavatavused //n//m//f	deeplTranslate	2021-10-14 20:06:36.003278
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	es	identificar las vulnerabilidades de las ciberinfraestructuras //n//m//f	deeplTranslate	2021-10-14 20:07:28.911717
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	fr	identifier les vulnérabilités des cyber-infrastructures //n//m//f	deeplTranslate	2021-10-14 20:08:24.414227
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	bg	идентифициране на уязвимостите на кибернетичната инфраструктура //n//m//f	deeplTranslate	2021-10-14 20:09:16.619881
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	pl	określenie słabych punktów infrastruktury cybernetycznej //n//m//f	deeplTranslate	2021-10-14 20:10:07.538081
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	sk	identifikovať zraniteľnosti kybernetickej infraštruktúry //n//m//f	deeplTranslate	2021-10-14 20:11:03.359403
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	pt	identificar vulnerabilidades de infra-estruturas cibernéticas //n//m//f	deeplTranslate	2021-10-14 20:11:54.781345
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	lt	nustatyti kibernetinės infrastruktūros pažeidžiamumą //n//m//f	deeplTranslate	2021-10-14 20:12:51.152985
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	el	εντοπισμός τρωτών σημείων στις υποδομές του κυβερνοχώρου //n//m//f	deeplTranslate	2021-10-14 20:13:43.781432
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	de	Schwachstellen in der Cyber-Infrastruktur identifizieren //n//m//f	deeplTranslate	2021-10-14 20:14:58.187765
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	it	identificare le vulnerabilità delle infrastrutture informatiche //n//m//f	deeplTranslate	2021-10-14 20:15:49.550516
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	ro	să identifice vulnerabilitățile infrastructurilor cibernetice //n//m//f	deeplTranslate	2021-10-14 20:16:39.535078
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify cyber infrastructure vulnerabilities	en	da	identificere sårbarheder i cyberinfrastrukturen //n//m//f	deeplTranslate	2021-10-14 20:17:30.810275
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	cs	spravovat virtualizaci serverů a pracovních stanic //n//m//f	deeplTranslate	2021-10-14 20:18:22.093505
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	sl	upravljanje virtualizacije strežnikov in delovnih postaj //n//m//f	deeplTranslate	2021-10-14 20:19:13.491176
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	sv	hantera virtualisering av servrar och arbetsstationer //n//m//f	deeplTranslate	2021-10-14 20:20:05.326209
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	fi	hallita palvelimien ja työasemien virtualisointia //n//m//f	deeplTranslate	2021-10-14 20:20:53.119437
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	nl	de virtualisatie van servers en werkstations beheren //n//m//f	deeplTranslate	2021-10-14 20:21:44.202583
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	lv	pārvaldīt serveru un darbstaciju virtualizāciju //n//m//f	deeplTranslate	2021-10-14 20:22:34.577251
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	hu	a szerverek és munkaállomások virtualizációjának kezelése //n//m//f	deeplTranslate	2021-10-14 20:23:28.526672
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	et	hallata serverite ja tööjaamade virtualiseerimist //n//m//f	deeplTranslate	2021-10-14 20:24:24.774678
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	es	gestionar la virtualización de servidores y estaciones de trabajo //n//m//f	deeplTranslate	2021-10-14 20:25:12.852594
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	fr	gérer la virtualisation des serveurs et des postes de travail //n//m//f	deeplTranslate	2021-10-14 20:26:03.858767
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	bg	управление на виртуализацията на сървъри и работни станции //n//m//f	deeplTranslate	2021-10-14 20:26:50.480373
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	pl	zarządzanie wirtualizacją serwerów i stacji roboczych //n//m//f	deeplTranslate	2021-10-14 20:27:42.086820
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	sk	spravovať virtualizáciu serverov a pracovných staníc //n//m//f	deeplTranslate	2021-10-14 20:28:31.345798
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	pt	gerir a virtualização dos servidores e estações de trabalho //n//m//f	deeplTranslate	2021-10-14 20:29:26.729152
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	lt	valdyti serverių ir darbo vietų virtualizaciją //n//m//f	deeplTranslate	2021-10-14 20:30:16.033764
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	el	διαχείριση της εικονικοποίησης διακομιστών και σταθμών εργασίας //n//m//f	deeplTranslate	2021-10-14 20:31:10.865782
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce	manage virtualisation of servers and workstations	en	de	die Virtualisierung von Servern und Workstations verwalten //n//m//f	deeplTranslate	2021-10-14 20:32:02.836511
