index	uri	original	en	language	translation	source	date
11351	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	de	entscheiden, wie Rohkautschuk verarbeitet werden soll //n//m//f	deeplTranslate	2021-10-09 09:30:10.656385
11352	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	nl	beslissen over de omzetting van ruwe rubber //n//m//f	deeplTranslate	2021-10-09 09:31:03.772396
11353	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	fi	päättää, miten raakakumi muunnetaan //n//m//f	deeplTranslate	2021-10-09 09:32:20.006268
11354	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	pl	podjąć decyzję o sposobie przetwarzania kauczuku surowego //n//m//f	deeplTranslate	2021-10-09 09:33:11.985673
11355	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	sl	se odločite, kako pretvoriti surovo gumo //n//m//f	deeplTranslate	2021-10-09 09:34:03.976942
11356	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	pt	decidir sobre como converter borracha em bruto //n//m//f	deeplTranslate	2021-10-09 09:34:58.172329
11357	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	sk	rozhodnúť o spôsobe konverzie surového kaučuku //n//m//f	deeplTranslate	2021-10-09 09:35:52.407319
11358	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	lt	nuspręsti, kaip konvertuoti žaliavinę gumą //n//m//f	deeplTranslate	2021-10-09 09:36:46.634909
11359	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	el	να αποφασίσει τον τρόπο μετατροπής του ακατέργαστου καουτσούκ //n//m//f	deeplTranslate	2021-10-09 09:37:41.761914
11360	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	cs	rozhodnout, jak převést surový kaučuk //n//m//f	deeplTranslate	2021-10-09 09:38:33.036619
11361	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	fr	décider de la manière de convertir le caoutchouc brut //n//m//f	deeplTranslate	2021-10-09 09:39:26.367108
11362	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	et	otsustada, kuidas toorkummi ümber töödelda //n//m//f	deeplTranslate	2021-10-09 09:40:21.404111
11363	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	it	decidere come convertire la gomma grezza //n//m//f	deeplTranslate	2021-10-09 09:41:15.445032
11364	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	lv	izlemt, kā pārvērst neapstrādātu gumiju //n//m//f	deeplTranslate	2021-10-09 09:42:06.434244
11365	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	bg	да реши как да преобразува суровия каучук //n//m//f	deeplTranslate	2021-10-09 09:42:56.659808
11366	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	hu	döntsön a nyers gumi átalakításának módjáról //n//m//f	deeplTranslate	2021-10-09 09:43:48.699138
11367	http://data.europa.eu/esco/skill/2f7656ee-6b33-45bb-a2c7-5eba4e437324	decide on how to convert raw rubber	en	es	decidir cómo convertir el caucho en bruto //n//m//f	deeplTranslate	2021-10-09 09:44:42.709600
11368	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	sv	utvärdera tidigare lärande //n//m//f	deeplTranslate	2021-10-09 12:26:07.155793
11369	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	ro	să evalueze învățarea anterioară //n//m//f	deeplTranslate	2021-10-09 12:26:57.451140
11370	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	da	evaluere tidligere læring //n//m//f	deeplTranslate	2021-10-09 12:27:50.494861
11371	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	de	früheres Lernen bewerten //n//m//f	deeplTranslate	2021-10-09 12:28:41.594853
11372	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	nl	evalueren van eerdere leerervaringen //n//m//f	deeplTranslate	2021-10-09 12:29:34.281964
11373	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	fi	arvioida aiempaa oppimista //n//m//f	deeplTranslate	2021-10-09 12:30:28.407551
11374	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	pl	ocenić wcześniejszą naukę //n//m//f	deeplTranslate	2021-10-09 12:31:23.506676
11375	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	sl	ovrednotiti predhodno učenje //n//m//f	deeplTranslate	2021-10-09 12:32:16.447046
11376	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	pt	avaliar a aprendizagem prévia //n//m//f	deeplTranslate	2021-10-09 12:33:10.502214
11377	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	sk	vyhodnotiť predchádzajúce učenie //n//m//f	deeplTranslate	2021-10-09 12:34:01.378946
11378	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	lt	įvertinti ankstesnį mokymąsi //n//m//f	deeplTranslate	2021-10-09 12:35:15.635795
11379	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	el	να αξιολογεί την προηγούμενη μάθηση //n//m//f	deeplTranslate	2021-10-09 12:36:09.636864
11380	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	cs	vyhodnotit předchozí učení //n//m//f	deeplTranslate	2021-10-09 12:37:04.656903
11381	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	fr	évaluer l'apprentissage antérieur //n//m//f	deeplTranslate	2021-10-09 12:37:56.688102
11382	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	et	hinnata varasemat õppimist //n//m//f	deeplTranslate	2021-10-09 12:38:46.598327
11383	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	it	valutare l'apprendimento precedente //n//m//f	deeplTranslate	2021-10-09 12:39:41.986591
11384	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	lv	novērtēt iepriekš apgūto //n//m//f	deeplTranslate	2021-10-09 12:40:33.184735
11385	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	bg	оценка на предишното обучение //n//m//f	deeplTranslate	2021-10-09 12:41:27.447430
11386	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	hu	a korábbi tanulás értékelése //n//m//f	deeplTranslate	2021-10-09 12:42:16.533648
11387	http://data.europa.eu/esco/skill/a006ac4c-3585-43e9-ac1d-a89b80d28e1d	evaluate prior learning	en	es	evaluar el aprendizaje previo //n//m//f	deeplTranslate	2021-10-09 12:43:11.953807
11388	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	sv	planera bedömningen av tidigare lärande //n//m//f	deeplTranslate	2021-10-09 12:44:00.874961
11389	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	ro	să planifice evaluarea învățării anterioare //n//m//f	deeplTranslate	2021-10-09 12:44:53.894686
11390	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	da	planlægge vurderingen af tidligere læring //n//m//f	deeplTranslate	2021-10-09 12:45:46.900211
11391	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	de	die Bewertung des früheren Lernens zu planen //n//m//f	deeplTranslate	2021-10-09 12:46:42.071361
11392	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	nl	de beoordeling van eerdere leerervaringen plannen //n//m//f	deeplTranslate	2021-10-09 12:47:34.370472
11393	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	fi	suunnitella aikaisemman oppimisen arviointia //n//m//f	deeplTranslate	2021-10-09 12:48:27.523712
11394	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	pl	zaplanować ocenę wcześniejszego uczenia się //n//m//f	deeplTranslate	2021-10-09 12:49:16.515426
11395	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	sl	načrtovati ocenjevanje predhodnega učenja //n//m//f	deeplTranslate	2021-10-09 12:50:08.519691
11396	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	pt	planear a avaliação da aprendizagem anterior //n//m//f	deeplTranslate	2021-10-09 12:51:01.597405
11397	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	sk	plánovať hodnotenie predchádzajúceho učenia //n//m//f	deeplTranslate	2021-10-09 12:51:53.733676
11398	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	lt	planuoti ankstesnio mokymosi vertinimą //n//m//f	deeplTranslate	2021-10-09 12:53:11.847690
11399	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	el	να σχεδιάζουν την αξιολόγηση της προηγούμενης μάθησης //n//m//f	deeplTranslate	2021-10-09 12:54:00.545162
11400	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	cs	plánovat hodnocení předchozího učení //n//m//f	deeplTranslate	2021-10-09 12:54:54.585283
11401	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	fr	planifier l'évaluation des acquis //n//m//f	deeplTranslate	2021-10-09 12:55:47.650977
11402	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	et	kavandada varasemate õpingute hindamist //n//m//f	deeplTranslate	2021-10-09 12:56:40.943765
11403	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	it	pianificare la valutazione dell'apprendimento precedente //n//m//f	deeplTranslate	2021-10-09 12:57:30.073995
11404	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	lv	plānot iepriekšējās mācīšanās novērtēšanu //n//m//f	deeplTranslate	2021-10-09 12:58:24.308174
11405	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	bg	планиране на оценяването на предходното обучение //n//m//f	deeplTranslate	2021-10-09 12:59:15.205710
11406	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	hu	a korábbi tanulás értékelésének megtervezése //n//m//f	deeplTranslate	2021-10-09 13:00:08.414296
11407	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	plan the assessment of prior learning 	en	es	planificar la evaluación del aprendizaje previo //n//m//f	deeplTranslate	2021-10-09 13:00:59.538455
11408	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	sv	förbereda utvärderingen av tidigare lärande //n//m//f	deeplTranslate	2021-10-09 13:01:53.712452
11409	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	ro	să pregătească evaluarea învățării anterioare //n//m//f	deeplTranslate	2021-10-09 13:02:43.811064
11410	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	da	forberede evaluering af tidligere læring //n//m//f	deeplTranslate	2021-10-09 13:03:36.931308
11411	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	de	Vorbereitung der Bewertung früherer Lernerfahrungen //n//m//f	deeplTranslate	2021-10-09 13:04:30.171777
11412	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	nl	evaluatie van eerdere leerervaringen voorbereiden //n//m//f	deeplTranslate	2021-10-09 13:05:19.333762
11413	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	fi	valmistella aikaisemman oppimisen arviointia //n//m//f	deeplTranslate	2021-10-09 13:06:10.268153
11414	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	pl	przygotować ocenę wcześniejszego uczenia się //n//m//f	deeplTranslate	2021-10-09 13:07:02.261943
11415	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	sl	pripraviti oceno predhodnega učenja //n//m//f	deeplTranslate	2021-10-09 13:07:55.121347
11416	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	pt	preparar a avaliação da aprendizagem prévia //n//m//f	deeplTranslate	2021-10-09 13:08:48.382432
11417	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	sk	pripraviť hodnotenie predchádzajúceho učenia //n//m//f	deeplTranslate	2021-10-09 13:09:43.414030
11418	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	lt	parengti ankstesnio mokymosi įvertinimą //n//m//f	deeplTranslate	2021-10-09 13:10:37.494101
11419	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	el	προετοιμασία της αξιολόγησης της προηγούμενης μάθησης //n//m//f	deeplTranslate	2021-10-09 13:11:50.786169
11420	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	cs	připravit hodnocení předchozího učení //n//m//f	deeplTranslate	2021-10-09 13:12:40.656771
11421	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	fr	préparer l'évaluation des acquis //n//m//f	deeplTranslate	2021-10-09 13:13:34.715366
11422	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	et	valmistada ette varasemate õpingute hindamine //n//m//f	deeplTranslate	2021-10-09 13:14:26.650572
11423	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	it	preparare la valutazione dell'apprendimento precedente //n//m//f	deeplTranslate	2021-10-09 13:15:18.817624
11424	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	lv	sagatavot iepriekšējās mācīšanās novērtējumu //n//m//f	deeplTranslate	2021-10-09 13:16:10.777581
11425	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	bg	изготвяне на оценка на предходното обучение //n//m//f	deeplTranslate	2021-10-09 13:17:04.878130
11426	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	hu	az előzetes tanulás értékelésének előkészítése //n//m//f	deeplTranslate	2021-10-09 13:17:58.118724
11427	http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare evaluation of prior learning	en	es	preparar la evaluación del aprendizaje previo //n//m//f	deeplTranslate	2021-10-09 13:18:48.096674
11428	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	sv	bedriva blötläggningsverksamhet //n//m//f	deeplTranslate	2021-10-09 13:37:37.914854
11429	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	ro	desfășoară activități de înmuiere //n//m//f	deeplTranslate	2021-10-09 13:38:31.887678
11430	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	da	udføre blødgøringsaktiviteter //n//m//f	deeplTranslate	2021-10-09 13:39:25.085966
11431	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	de	Einweichaktivitäten durchführen //n//m//f	deeplTranslate	2021-10-09 13:40:18.117723
11432	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	nl	uitvoeren van inweekactiviteiten //n//m//f	deeplTranslate	2021-10-09 13:41:07.197175
11433	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	fi	harjoittaa liotustoimintaa //n//m//f	deeplTranslate	2021-10-09 13:42:01.194692
11434	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	pl	prowadzenie działań związanych z nasączaniem //n//m//f	deeplTranslate	2021-10-09 13:42:52.187231
11435	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	sl	izvajanje dejavnosti namakanja //n//m//f	deeplTranslate	2021-10-09 13:43:45.188603
11436	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	pt	realizar actividades de imersão //n//m//f	deeplTranslate	2021-10-09 13:44:37.212061
11437	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	sk	vykonávať namáčacie činnosti //n//m//f	deeplTranslate	2021-10-09 13:45:29.263295
11438	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	lt	vykdyti mirkymo veiklą //n//m//f	deeplTranslate	2021-10-09 13:46:22.307871
11439	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	el	διεξάγει δραστηριότητες διαβροχής //n//m//f	deeplTranslate	2021-10-09 13:47:16.434457
11440	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	cs	provádět namáčecí činnosti //n//m//f	deeplTranslate	2021-10-09 13:48:33.853119
11441	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	fr	mener des activités de trempage //n//m//f	deeplTranslate	2021-10-09 13:49:26.684516
11442	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	et	viivad läbi leotamistoiminguid //n//m//f	deeplTranslate	2021-10-09 13:50:21.647568
11443	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	it	condurre attività di ammollo //n//m//f	deeplTranslate	2021-10-09 13:51:11.921404
11444	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	lv	veikt mērcēšanas darbības //n//m//f	deeplTranslate	2021-10-09 13:52:04.919320
11445	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	bg	извършване на дейности по накисване //n//m//f	deeplTranslate	2021-10-09 13:52:54.934460
11446	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	hu	áztatási tevékenységet végeznek //n//m//f	deeplTranslate	2021-10-09 13:53:45.100043
11447	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct soaking activities	en	es	realizar actividades de remojo //n//m//f	deeplTranslate	2021-10-09 13:54:37.179814
11448	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	sv	bedriva kalkningsverksamhet //n//m//f	deeplTranslate	2021-10-09 13:55:26.315723
11449	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	ro	desfășurarea activităților de limpezire //n//m//f	deeplTranslate	2021-10-09 13:56:17.484275
11450	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	da	udføre kalkningsaktiviteter //n//m//f	deeplTranslate	2021-10-09 13:57:06.581794
11451	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	de	Kalkungsaktivitäten durchführen //n//m//f	deeplTranslate	2021-10-09 13:58:01.544526
11452	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	nl	kalkbemesting uit te voeren //n//m//f	deeplTranslate	2021-10-09 13:58:53.845254
11453	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	fi	suorittaa kalkitustoimenpiteitä //n//m//f	deeplTranslate	2021-10-09 13:59:44.850602
11454	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	pl	prowadzenie działalności wapienniczej //n//m//f	deeplTranslate	2021-10-09 14:00:34.749657
11455	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	sl	izvajanje dejavnosti apnenja //n//m//f	deeplTranslate	2021-10-09 14:01:28.811925
11456	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	pt	realizar actividades de calagem //n//m//f	deeplTranslate	2021-10-09 14:02:18.283306
11457	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	sk	vykonávať činnosti vápnenia //n//m//f	deeplTranslate	2021-10-09 14:03:12.219409
11458	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	lt	vykdyti kalkinimo veiklą //n//m//f	deeplTranslate	2021-10-09 14:04:04.395583
11459	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	el	να διεξάγει δραστηριότητες ασβέστωσης //n//m//f	deeplTranslate	2021-10-09 14:04:53.337682
11460	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	cs	provádět vápnění //n//m//f	deeplTranslate	2021-10-09 14:06:08.030784
11461	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	fr	mener des activités de chaulage //n//m//f	deeplTranslate	2021-10-09 14:06:57.903846
11462	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	et	viivad läbi lupjamistoiminguid //n//m//f	deeplTranslate	2021-10-09 14:07:51.079196
11463	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	it	condurre attività di calcinazione //n//m//f	deeplTranslate	2021-10-09 14:08:40.167223
11464	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	lv	veikt kaļķošanas darbības //n//m//f	deeplTranslate	2021-10-09 14:09:34.131396
11465	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	bg	извършване на дейности по варосване //n//m//f	deeplTranslate	2021-10-09 14:10:28.422352
11466	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	hu	meszelési tevékenységet végeznek //n//m//f	deeplTranslate	2021-10-09 14:11:20.431784
11467	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	conduct liming activities	en	es	realizar actividades de encalado //n//m//f	deeplTranslate	2021-10-09 14:12:14.613041
11468	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	sv	avlägsna främmande vävnader i läderprodukter //n//m//f	deeplTranslate	2021-10-09 14:13:05.581975
11469	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	ro	eliminarea țesuturilor străine din produsul din piele //n//m//f	deeplTranslate	2021-10-09 14:13:54.687717
11470	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	da	fjerne fremmede væv i læderproduktet //n//m//f	deeplTranslate	2021-10-09 14:14:49.620928
11471	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	de	Entfernen von Fremdgeweben im Lederprodukt //n//m//f	deeplTranslate	2021-10-09 14:15:40.626939
11472	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	nl	verwijderen van vreemde weefsels in lederwaren //n//m//f	deeplTranslate	2021-10-09 14:16:31.691770
11473	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	fi	poistaa ylimääräiset kudokset nahkatuotteesta //n//m//f	deeplTranslate	2021-10-09 14:17:27.718883
11474	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	pl	usuwanie zbędnych tkanek w wyrobach skórzanych //n//m//f	deeplTranslate	2021-10-09 14:18:21.933679
11475	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	sl	odstranjevanje tujih tkiv v usnjenem izdelku //n//m//f	deeplTranslate	2021-10-09 14:19:16.975554
11476	http://data.europa.eu/esco/skill/a0f6c6be-6998-49a5-a2da-d1483ff4e766	remove extraneous tissues in leather product	en	pt	remover tecidos estranhos em produto de couro //n//m//f	deeplTranslate	2021-10-09 14:20:07.275056
